id,major_category,major_code,mid_category,sub_category,sub_category_en,isco_code,onet_code,region,country_or_region,iso_code,type,employer_type,typical_education,typical_entry_age,locality,learning_cost,education_req,growth_coeff,career_lifespan,opportunity,market_size,supply_demand,developed_scarcity,value_added,cost_performance,stability,safety,occupational_disease,overtime,burnout,skill_versatility,career_switch,reputation_variance,ai_resistance,social_status,remote_friendly,autonomy,family_friendly,fulfillment,entrepreneurship,gender_equality,age_flexibility,social_interaction,physical_demand,license_barrier,cycle_sensitivity,side_job_compat,intl_mobility,industry_monopoly,trend_2000_2026,trend_5yr,demand_direction,ai_timeline,composite_index,summary_zh,summary_en,data_source
ENG-0506-SA-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,中亚/西亚,沙特阿拉伯,SA,country,general,硕士,24-30,global,7.7,7.3,6.2,8.0,5.3,3.8,7.0,7.4,8.5,6.7,7.5,6.6,5.3,5.1,4.9,5.8,5.1,1.2,7.9,8.2,3.8,6.0,5.5,8.1,2.9,3.1,5.9,5.8,3.7,4.0,4.6,3.1,6.2,5.6,3,2,↑,2035+,6.0,沙特阿拉伯航空结构工程师：薪资回报高，AI替代抗性强，就业稳定,"Saudi Arabia Aerospace Structural Engineer: high compensation, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-TR-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,中亚/西亚,土耳其,TR,country,general,硕士,24-30,global,7.7,7.3,6.7,7.6,5.5,4.2,7.4,7.7,7.7,6.2,7.3,6.5,5.1,4.7,4.9,5.7,4.8,1.2,7.8,7.6,4.1,5.8,4.9,8.1,2.9,3.3,6.0,5.3,3.6,4.0,4.6,3.0,6.2,5.6,3,2,↑,2035+,5.91,土耳其航空结构工程师：AI替代抗性强,Turkey Aerospace Structural Engineer: strong AI resistance,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-GB-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,西欧,英国,GB,country,general,硕士,24-30,global,7.4,7.9,7.2,8.4,6.4,4.8,8.1,8.3,9.2,7.1,8.4,7.2,6.1,5.6,5.4,6.0,5.3,0.6,7.9,8.6,4.2,6.4,6.0,8.2,2.8,4.8,6.4,5.5,3.7,4.4,4.1,3.2,7.7,5.4,3,2,↑,2035+,6.52,英国航空结构工程师：薪资回报高，人才需求旺盛，AI替代抗性强,"United Kingdom Aerospace Structural Engineer: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-FR-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,西欧,法国,FR,country,general,硕士,24-30,global,7.8,7.5,7.7,8.5,6.9,4.7,8.0,8.3,9.1,7.2,8.2,7.1,6.2,6.0,5.6,6.4,4.9,0.5,8.0,8.2,4.3,6.5,6.4,8.3,3.3,4.9,6.4,5.2,3.6,4.4,4.5,3.2,6.9,5.4,3,2,↑,2035+,6.56,法国航空结构工程师：薪资回报高，人才需求旺盛，AI替代抗性强,"France Aerospace Structural Engineer: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-DE-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,西欧,德国,DE,country,general,硕士,24-30,global,7.8,7.7,7.9,8.6,7.2,5.8,7.9,8.5,9.5,7.5,8.5,7.3,6.1,6.1,5.7,6.6,5.4,0.7,8.0,8.5,4.4,6.5,6.4,8.5,3.4,4.8,6.4,5.6,3.2,4.4,4.1,3.0,7.2,5.4,3,3,↑,2035+,6.7,德国航空结构工程师：薪资回报高，人才需求旺盛，AI替代抗性强,"Germany Aerospace Structural Engineer: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-NL-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,西欧,荷兰,NL,country,general,硕士,24-30,global,7.8,7.6,6.7,8.4,5.9,4.1,7.4,8.2,8.9,7.3,8.5,7.0,6.5,6.7,5.7,5.9,5.3,0.6,8.0,8.6,4.6,6.7,6.5,8.2,3.2,5.4,6.3,5.5,3.3,4.3,4.3,3.1,7.7,5.5,3,2,↑,2035+,6.53,荷兰航空结构工程师：薪资回报高，AI替代抗性强，就业稳定,"Netherlands Aerospace Structural Engineer: high compensation, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-CH-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,西欧,瑞士,CH,country,general,硕士,24-30,global,7.4,7.6,7.2,8.9,6.1,5.0,7.7,8.5,10.0,7.5,9.2,7.1,6.1,6.0,5.5,6.5,5.2,0.7,8.4,8.8,4.3,6.4,6.2,8.1,3.1,4.8,6.7,5.4,3.2,4.6,4.3,2.9,7.6,5.5,3,3,↑,2035+,6.68,瑞士航空结构工程师：薪资回报高，人才需求旺盛，AI替代抗性强,"Switzerland Aerospace Structural Engineer: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-SE-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,北欧,瑞典,SE,country,general,硕士,24-30,global,7.5,7.5,6.9,8.6,6.2,4.7,7.8,8.2,9.1,6.9,8.6,7.2,6.0,6.6,5.9,6.5,5.4,0.9,8.3,8.2,4.6,6.6,6.8,8.2,3.4,5.4,6.5,5.5,3.6,4.6,4.3,3.4,7.5,5.5,3,2,↑,2035+,6.61,瑞典航空结构工程师：薪资回报高，人才需求旺盛，AI替代抗性强,"Sweden Aerospace Structural Engineer: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-DK-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,北欧,丹麦,DK,country,general,硕士,24-30,global,7.5,7.6,6.7,8.6,5.5,4.0,7.2,8.3,9.0,6.8,8.4,7.3,6.0,6.7,5.9,6.4,5.1,0.7,8.1,8.3,4.3,6.6,6.8,8.5,3.4,5.5,6.2,5.6,3.8,4.4,4.4,3.1,7.3,5.6,3,2,↑,2035+,6.51,丹麦航空结构工程师：薪资回报高，AI替代抗性强，就业稳定,"Denmark Aerospace Structural Engineer: high compensation, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-FI-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,北欧,芬兰,FI,country,general,硕士,24-30,global,7.6,7.6,6.8,8.2,5.6,4.5,7.4,8.2,9.0,6.8,8.4,7.2,6.2,7.0,5.8,6.4,5.4,0.7,8.0,8.2,4.2,6.5,6.7,7.9,3.4,5.7,6.7,5.5,3.5,4.6,4.4,3.0,7.1,5.5,3,2,↑,2035+,6.5,芬兰航空结构工程师：薪资回报高，AI替代抗性强，就业稳定,"Finland Aerospace Structural Engineer: high compensation, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-IT-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,南欧,意大利,IT,country,general,硕士,24-30,global,7.7,7.5,6.9,7.8,6.4,4.8,7.2,7.5,8.1,6.9,7.8,6.8,5.5,5.0,5.1,5.9,5.1,1.1,8.3,8.0,4.0,6.0,5.4,7.9,3.2,4.1,6.2,5.3,3.4,4.1,4.5,2.8,6.7,5.4,3,2,↑,2035+,6.16,意大利航空结构工程师：薪资回报高，AI替代抗性强，就业稳定,"Italy Aerospace Structural Engineer: high compensation, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-ES-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,南欧,西班牙,ES,country,general,硕士,24-30,global,7.7,7.9,6.6,8.0,5.4,4.4,7.5,7.7,8.2,6.4,7.3,6.9,5.6,4.9,5.0,6.0,5.2,1.2,8.0,8.0,3.8,6.1,6.1,8.4,3.1,4.4,6.0,5.5,3.3,4.1,4.3,3.0,6.9,5.8,3,2,↑,2035+,6.11,西班牙航空结构工程师：薪资回报高，人才需求旺盛，AI替代抗性强,"Spain Aerospace Structural Engineer: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-PT-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,南欧,葡萄牙,PT,country,general,硕士,24-30,global,7.4,7.6,6.1,8.0,5.2,3.9,7.1,7.7,7.9,6.7,7.8,6.8,5.6,5.7,5.3,6.1,4.9,0.9,7.7,7.9,4.0,5.9,5.8,8.0,3.1,4.4,6.1,5.8,3.3,4.0,4.5,3.1,7.3,5.9,3,2,↑,2035+,6.12,葡萄牙航空结构工程师：AI替代抗性强，就业稳定,"Portugal Aerospace Structural Engineer: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-PL-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,东欧,波兰,PL,country,general,硕士,24-30,global,7.9,7.8,6.7,8.1,5.7,4.0,6.9,7.6,8.4,6.5,8.1,6.6,5.5,5.3,5.3,5.8,4.8,0.9,8.2,7.9,4.1,6.4,5.8,8.4,3.3,4.4,5.8,5.5,3.7,3.9,4.4,3.4,7.3,5.3,3,2,↑,2035+,6.19,波兰航空结构工程师：薪资回报高，AI替代抗性强，就业稳定,"Poland Aerospace Structural Engineer: high compensation, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-CZ-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,东欧,捷克,CZ,country,general,硕士,24-30,global,7.4,7.8,6.5,8.3,6.0,4.8,7.4,7.8,8.1,6.4,8.0,7.0,5.7,5.8,5.3,6.2,5.5,1.0,8.3,8.4,4.0,6.5,6.2,8.3,3.5,4.3,6.3,5.2,3.6,4.5,4.1,3.1,7.0,5.7,3,2,↑,2035+,6.3,捷克航空结构工程师：薪资回报高，AI替代抗性强，就业稳定,"Czech Republic Aerospace Structural Engineer: high compensation, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-RU-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,东欧,俄罗斯,RU,country,general,硕士,24-30,global,7.5,7.7,7.2,7.8,6.3,4.6,7.8,7.8,7.7,6.6,7.1,6.4,5.1,5.4,5.4,6.0,4.8,0.9,7.9,8.3,4.0,6.1,5.1,8.2,3.3,4.5,5.8,5.7,3.7,3.6,5.0,3.1,5.6,5.6,3,2,↑,2035+,6.11,俄罗斯航空结构工程师：人才需求旺盛，AI替代抗性强,"Russia Aerospace Structural Engineer: strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-US-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,北美,美国,US,country,general,硕士,24-30,global,7.8,7.8,7.7,8.2,7.2,5.1,8.1,8.6,9.7,7.8,7.9,7.1,5.7,4.7,5.3,6.2,5.2,0.8,8.1,9.0,3.9,6.3,5.3,8.3,3.0,4.9,6.4,5.7,3.7,4.5,4.3,2.7,7.3,5.3,3,3,↑,2035+,6.53,美国航空结构工程师：薪资回报高，人才需求旺盛，AI替代抗性强,"United States Aerospace Structural Engineer: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-CA-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,北美,加拿大,CA,country,general,硕士,24-30,global,7.7,7.5,7.0,8.5,6.1,4.7,7.4,8.2,9.3,6.8,8.4,7.0,6.1,5.6,5.6,6.3,5.3,0.8,8.1,8.6,4.3,6.4,6.3,8.0,2.9,5.0,6.2,5.7,3.6,4.1,4.6,3.2,7.8,5.5,3,2,↑,2035+,6.49,加拿大航空结构工程师：薪资回报高，AI替代抗性强，就业稳定,"Canada Aerospace Structural Engineer: high compensation, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-MX-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,北美,墨西哥,MX,country,general,硕士,24-30,global,7.3,7.4,6.3,7.9,5.8,4.5,6.7,7.4,7.9,6.1,7.0,6.1,5.3,4.9,4.7,6.2,5.2,1.1,7.8,8.0,4.0,5.9,5.3,7.9,3.3,3.7,5.7,5.7,3.6,4.2,4.8,2.9,6.3,5.4,3,2,↑,2035+,5.94,墨西哥航空结构工程师：AI替代抗性强,Mexico Aerospace Structural Engineer: strong AI resistance,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-BR-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,南美,巴西,BR,country,general,硕士,24-30,global,7.6,7.4,7.0,7.6,6.2,4.6,7.1,7.8,7.7,6.2,7.3,6.1,5.4,4.8,5.2,5.8,4.8,0.9,7.8,7.9,3.8,5.8,5.3,8.0,3.3,3.8,5.9,5.6,3.3,3.8,4.8,2.7,6.0,5.3,3,2,↑,2035+,6.0,巴西航空结构工程师：AI替代抗性强,Brazil Aerospace Structural Engineer: strong AI resistance,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-AR-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,南美,阿根廷,AR,country,general,硕士,24-30,global,7.5,7.3,6.4,7.7,5.3,3.5,6.6,7.7,7.5,6.0,6.9,6.2,5.3,4.8,5.3,5.7,4.7,0.9,8.0,7.7,3.7,6.0,5.3,8.2,2.6,4.3,6.2,5.6,3.6,3.8,4.7,3.0,6.2,5.8,3,2,↑,2035+,5.89,阿根廷航空结构工程师：AI替代抗性强,Argentina Aerospace Structural Engineer: strong AI resistance,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-CL-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,南美,智利,CL,country,general,硕士,24-30,global,7.7,7.3,5.7,7.9,5.0,3.5,6.6,7.4,7.7,6.1,7.5,6.5,5.2,5.4,5.3,6.1,4.9,0.8,8.0,7.9,4.2,5.9,5.8,7.9,3.1,3.9,5.8,5.6,3.8,4.0,4.5,2.9,6.5,5.6,3,2,↑,2035+,5.96,智利航空结构工程师：AI替代抗性强，就业稳定,"Chile Aerospace Structural Engineer: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-CO-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,南美,哥伦比亚,CO,country,general,硕士,24-30,global,7.5,7.2,6.0,7.8,4.9,3.0,6.9,7.7,7.0,6.2,7.0,6.2,5.5,5.0,5.2,6.2,5.0,0.9,8.0,7.5,4.2,6.1,5.5,7.8,2.9,3.6,5.9,5.7,3.4,3.6,4.5,2.9,5.9,5.7,3,2,↑,2035+,5.89,哥伦比亚航空结构工程师：AI替代抗性强,Colombia Aerospace Structural Engineer: strong AI resistance,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-AU-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,大洋洲,澳大利亚,AU,country,general,硕士,24-30,global,7.6,7.8,6.5,8.3,5.7,4.0,7.2,8.0,9.1,6.9,8.5,7.2,6.1,5.9,5.6,6.4,5.2,0.8,8.0,8.4,4.2,6.5,6.2,8.2,3.0,5.1,6.5,5.6,3.7,4.5,4.1,2.8,7.2,5.6,3,2,↑,2035+,6.4,澳大利亚航空结构工程师：薪资回报高，AI替代抗性强，就业稳定,"Australia Aerospace Structural Engineer: high compensation, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-NZ-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,大洋洲,新西兰,NZ,country,general,硕士,24-30,global,7.8,7.3,6.2,8.1,4.9,3.5,6.9,7.3,8.4,6.7,8.4,7.2,6.4,6.1,5.8,6.1,4.6,1.0,8.2,8.4,4.4,6.4,6.2,7.8,3.0,5.1,6.5,5.6,3.5,4.3,4.2,3.3,7.2,5.5,3,2,↑,2035+,6.27,新西兰航空结构工程师：薪资回报高，AI替代抗性强，就业稳定,"New Zealand Aerospace Structural Engineer: high compensation, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-ZA-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,非洲,南非,ZA,country,general,硕士,24-30,global,7.2,7.3,6.4,7.5,5.2,3.7,6.6,7.5,7.4,6.1,6.8,6.4,5.6,5.3,5.2,6.0,5.2,1.2,8.2,7.9,3.8,6.0,5.6,7.8,2.7,4.3,6.0,5.4,3.4,4.0,4.6,3.3,6.2,5.7,3,2,↑,2035+,5.93,南非航空结构工程师：AI替代抗性强,South Africa Aerospace Structural Engineer: strong AI resistance,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-NG-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,非洲,尼日利亚,NG,country,general,硕士,24-30,global,7.0,7.3,5.4,7.5,4.6,2.9,6.2,6.7,6.8,5.9,6.9,6.0,4.7,5.0,4.5,5.8,4.8,1.5,8.0,7.2,3.6,5.5,4.9,7.9,2.5,3.2,5.7,5.3,3.4,3.7,4.5,2.9,6.2,5.6,2,1,→,2035+,5.58,尼日利亚航空结构工程师：AI替代抗性强,Nigeria Aerospace Structural Engineer: strong AI resistance,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-KE-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,非洲,肯尼亚,KE,country,general,硕士,24-30,global,7.6,7.6,5.9,7.5,4.5,2.7,6.5,7.0,7.1,5.9,6.9,6.0,5.0,5.2,5.2,5.8,4.6,1.2,7.7,7.5,4.0,5.8,5.2,7.7,2.8,3.6,6.0,5.8,3.2,4.0,4.9,2.7,6.2,6.1,2,1,→,2035+,5.67,肯尼亚航空结构工程师：AI替代抗性强,Kenya Aerospace Structural Engineer: strong AI resistance,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0506-EG-general,工程与制造,ENG,航空航天,航空结构工程师,Aerospace Structural Engineer,2144,17-2011.00,非洲,埃及,EG,country,general,硕士,24-30,global,7.4,7.6,5.8,7.5,4.8,3.7,6.7,7.6,6.9,6.4,7.2,6.2,5.2,4.6,4.7,5.8,4.7,1.0,8.3,7.8,3.6,6.1,4.9,8.1,2.5,2.9,5.6,5.5,3.5,3.6,4.8,2.9,6.1,5.8,3,2,↑,2035+,5.78,埃及航空结构工程师：AI替代抗性强,Egypt Aerospace Structural Engineer: strong AI resistance,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0507-CN-general,工程与制造,ENG,航空航天,无人机工程师,Drone Engineer / UAV Engineer,2144,17-2011.00,东亚,中国,CN,country,general,硕士,24-30,global,7.5,7.4,8.7,7.9,9.0,6.3,8.7,7.8,7.9,7.1,7.6,6.3,5.3,3.7,4.1,6.2,5.5,0.9,6.6,8.2,3.5,6.1,4.5,8.0,3.4,4.2,5.8,5.4,3.6,3.8,4.8,2.7,6.1,5.7,4,5,↑↑,2032-2038,6.2,中国无人机工程师：人才需求旺盛，就业稳定，近年增长迅猛,"China Drone Engineer / UAV Engineer: strong talent demand, stable employment, rapid recent growth",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0507-JP-general,工程与制造,ENG,航空航天,无人机工程师,Drone Engineer / UAV Engineer,2144,17-2011.00,东亚,日本,JP,country,general,硕士,24-30,global,7.5,7.9,8.9,8.7,8.7,6.2,8.7,7.8,7.7,7.5,8.6,7.2,5.7,4.4,4.3,6.2,5.4,0.7,6.9,8.8,3.5,5.8,4.7,8.2,3.4,3.7,5.9,5.8,3.4,4.6,4.1,2.7,6.1,5.6,4,5,↑↑,2032-2038,6.36,日本无人机工程师：人才需求旺盛，就业稳定，近年增长迅猛,"Japan Drone Engineer / UAV Engineer: strong talent demand, stable employment, rapid recent growth",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0507-KR-general,工程与制造,ENG,航空航天,无人机工程师,Drone Engineer / UAV Engineer,2144,17-2011.00,东亚,韩国,KR,country,general,硕士,24-30,global,7.6,7.5,8.4,7.9,8.5,5.9,8.6,7.8,8.0,7.2,8.2,6.9,5.5,3.9,4.1,5.9,5.2,0.9,6.7,8.6,3.8,5.9,4.7,8.2,3.5,3.3,5.9,5.8,3.7,4.5,4.6,2.9,6.6,5.4,4,5,↑↑,2032-2038,6.24,韩国无人机工程师：薪资回报高，人才需求旺盛，就业稳定,"South Korea Drone Engineer / UAV Engineer: high compensation, strong talent demand, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0507-TW-general,工程与制造,ENG,航空航天,无人机工程师,Drone Engineer / UAV Engineer,2144,17-2011.00,东亚,中国台湾地区,TW,region,general,硕士,24-30,global,7.4,7.6,8.1,8.3,8.0,5.4,8.4,7.5,7.7,6.9,7.5,6.8,5.6,4.3,4.7,6.4,5.4,0.8,6.6,8.4,4.2,6.2,5.1,8.2,3.3,4.0,5.8,5.6,3.8,4.0,4.2,2.9,6.9,5.3,4,5,↑↑,2032-2038,6.25,中国台湾地区无人机工程师：人才需求旺盛，就业稳定，近年增长迅猛,"Taiwan (China) Drone Engineer / UAV Engineer: strong talent demand, stable employment, rapid recent growth",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0507-HK-general,工程与制造,ENG,航空航天,无人机工程师,Drone Engineer / UAV Engineer,2144,17-2011.00,东亚,中国香港地区,HK,region,general,硕士,24-30,global,7.6,7.7,7.5,8.0,6.5,3.7,7.7,6.9,8.1,6.8,8.0,7.0,5.4,4.5,4.7,6.2,4.5,1.0,6.7,8.4,3.6,5.5,5.0,7.8,2.5,4.4,6.2,5.8,3.8,4.1,4.5,2.9,7.8,5.7,4,3,↑,2032-2038,6.04,中国香港地区无人机工程师：薪资回报高，人才需求旺盛，就业稳定,"Hong Kong (China) Drone Engineer / UAV Engineer: high compensation, strong talent demand, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0507-SG-general,工程与制造,ENG,航空航天,无人机工程师,Drone Engineer / UAV Engineer,2144,17-2011.00,东南亚,新加坡,SG,country,general,硕士,24-30,global,7.8,7.9,8.5,8.7,7.6,5.1,8.4,8.0,8.5,7.2,8.2,7.1,5.8,5.0,4.5,6.2,5.0,0.7,6.9,8.7,3.7,6.0,5.6,8.2,3.3,4.5,5.8,5.7,3.4,4.8,4.1,3.2,7.7,5.7,4,4,↑↑,2032-2038,6.4,新加坡无人机工程师：薪资回报高，人才需求旺盛，就业稳定,"Singapore Drone Engineer / UAV Engineer: high compensation, strong talent demand, stable employment",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0507-TH-general,工程与制造,ENG,航空航天,无人机工程师,Drone Engineer / UAV Engineer,2144,17-2011.00,东南亚,泰国,TH,country,general,硕士,24-30,global,7.5,7.7,7.9,7.8,7.0,4.9,8.0,6.7,6.5,6.1,7.5,6.5,5.3,5.4,5.4,5.9,5.0,1.0,6.3,7.6,4.0,5.7,5.0,8.2,3.3,4.1,5.6,5.6,3.3,4.0,4.7,2.8,6.1,5.9,4,4,↑↑,2032-2038,5.93,泰国无人机工程师：人才需求旺盛，就业稳定，近年增长迅猛,"Thailand Drone Engineer / UAV Engineer: strong talent demand, stable employment, rapid recent growth",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0507-VN-general,工程与制造,ENG,航空航天,无人机工程师,Drone Engineer / UAV Engineer,2144,17-2011.00,东南亚,越南,VN,country,general,硕士,24-30,global,7.6,7.7,7.9,7.9,7.0,5.0,7.9,7.0,6.0,6.0,7.3,6.1,5.2,5.1,4.9,5.8,5.1,0.8,6.6,7.6,4.1,5.8,4.8,7.9,2.9,4.0,6.0,5.3,3.7,3.6,4.4,3.2,6.4,5.7,4,4,↑↑,2032-2038,5.91,越南无人机工程师：人才需求旺盛，近年增长迅猛,"Vietnam Drone Engineer / UAV Engineer: strong talent demand, rapid recent growth",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0507-ID-general,工程与制造,ENG,航空航天,无人机工程师,Drone Engineer / UAV Engineer,2144,17-2011.00,东南亚,印度尼西亚,ID,country,general,硕士,24-30,global,7.2,7.1,7.9,8.1,7.4,5.0,7.4,7.0,6.3,6.1,7.2,6.2,5.5,4.9,5.3,5.6,4.8,0.8,6.2,7.9,3.9,5.7,5.4,7.8,2.9,3.6,5.8,5.5,3.4,4.0,4.3,3.2,5.7,5.7,4,4,↑↑,2032-2038,5.91,印度尼西亚无人机工程师：近年增长迅猛,Indonesia Drone Engineer / UAV Engineer: rapid recent growth,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0507-MY-general,工程与制造,ENG,航空航天,无人机工程师,Drone Engineer / UAV Engineer,2144,17-2011.00,东南亚,马来西亚,MY,country,general,硕士,24-30,global,7.7,7.7,7.8,8.2,7.6,5.4,8.1,6.8,6.9,6.5,8.0,6.5,5.2,5.2,4.9,5.9,5.3,1.2,6.5,8.0,3.9,6.0,5.3,8.1,3.1,3.9,5.8,5.7,3.4,4.2,4.3,3.1,6.9,5.9,4,4,↑↑,2032-2038,6.06,马来西亚无人机工程师：人才需求旺盛，就业稳定，近年增长迅猛,"Malaysia Drone Engineer / UAV Engineer: strong talent demand, stable employment, rapid recent growth",AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0507-PH-general,工程与制造,ENG,航空航天,无人机工程师,Drone Engineer / UAV Engineer,2144,17-2011.00,东南亚,菲律宾,PH,country,general,硕士,24-30,global,7.5,7.6,7.8,7.6,6.9,4.6,7.4,6.9,6.3,5.8,7.4,6.0,5.4,4.7,4.7,5.9,4.7,0.9,6.5,7.8,3.9,5.6,5.3,7.6,3.0,4.4,6.1,5.8,3.3,3.8,4.6,3.0,6.6,5.7,4,4,↑↑,2032-2038,5.86,菲律宾无人机工程师：近年增长迅猛,Philippines Drone Engineer / UAV Engineer: rapid recent growth,AI综合评估 + O*NET/ILO/OECD锚点校准
ENG-0507-IN-general,工程与制造,ENG,航空航天,无人机工程师,Drone Engineer / UAV Engineer,2144,17-2011.00,南亚,印度,IN,country,general,硕士,24-30,global,7.8,7.6,8.2,7.7,8.1,5.4,8.4,7.2,6.6,6.6,7.0,6.2,5.0,4.6,4.9,6.0,5.3,1.0,6.6,8.0,3.9,5.6,5.0,8.1,3.3,3.3,5.9,5.5,3.8,3.8,4.7,3.0,6.9,5.5,4,4,↑↑,2032-2038,6.02,印度无人机工程师：人才需求旺盛，近年增长迅猛,"India Drone Engineer / UAV Engineer: strong talent demand, rapid recent growth",AI综合评估 + O*NET/ILO/OECD锚点校准
